iteration,sigma,mu,objective,fidelity_term,sparsity_term,absolute_residual,relative_residual,normalized_rmse,gradient_fidelity_norm,gradient_sparsity_norm,gradient_total_norm,active_count,patch_id
54,0.09489720627287795,0.2,-6.225459716651286,0.06660080985112526,-6.292060526502411,0.36496797078956195,0.42654381081127435,0.059205622888693375,0.40524735128286316,0.41887682024564266,0.06116112199794053,64,60
55,0.09015234595923405,0.2,-6.225396420791019,0.06738594135740807,-6.292782362148427,0.3671129018637402,0.4290506255115567,0.0595535766557741,0.4077458843358524,0.42048903978100155,0.055297411884937815,64,60
56,0.08564472866127235,0.2,-6.2252731259314995,0.06816582527448264,-6.2934389512059825,0.3692311614002335,0.4315262687660278,0.059897203728107834,0.4102074155718166,0.42208856580421267,0.049925439697422656,64,60
57,0.08136249222820872,0.2,-6.225106088589602,0.0689307081746155,-6.2940367967642175,0.3712969382438145,0.4339405746713939,0.06023231698341257,0.41260627415253426,0.42365294035455064,0.04501740643961117,64,60
58,0.07729436761679828,0.2,-6.224908627463014,0.06967286502384105,-6.294581492486855,0.373290409798701,0.43627037624802445,0.060555700772030006,0.41492209414999415,0.42516528628518424,0.04054439281473255,64,60
59,0.07342964923595836,0.2,-6.224691503096702,0.07038641186877363,-6.295077914965476,0.3751970465469408,0.4384986926196437,0.060864998094909604,0.4171394807723691,0.42661341509523876,0.0364770457810073,64,60
60,0.06975816677416044,0.2,-6.224463281628575,0.07106708560758974,-6.295530367236164,0.37700685831318703,0.4406138481111124,0.06115858833160924,0.41924750833081453,0.42798906564767014,0.03278615858979097,64,60
61,0.06627025843545241,0.2,-6.2242306722887575,0.07171201700835916,-6.295942689297116,0.37871365702429893,0.442608610623972,0.06143546764410997,0.4212391210236097,0.4292870916066322,0.02944309513876757,64,60
62,0.06295674551367979,0.2,-6.223998832519039,0.07231950388441265,-6.296318336403452,0.38031435388218693,0.4444793702312879,0.061695134963196105,0.42311058892550635,0.43050494835032965,0.0264201658472423,64,60
63,0.0598089082379958,0.2,-6.223771638303726,0.07288879843188484,-6.2966604367356105,0.38180832477012555,0.44622539751802176,0.061937489043765497,0.4248606094812555,0.4316424196010111,0.023691059458744383,64,60
64,0.056818462826096004,0.2,-6.223551919692937,0.07341998556893481,-6.296971905261872,0.3831970395734675,0.4478484103623161,0.06216276833270896,0.4264914367161791,0.4326962841288222,0.0212308701246126,64,60
65,0.0539775396847912,0.2,-6.223341616434234,0.07391322585614934,-6.297254842290383,0.3844820564243521,0.44935022977772193,0.062371225592436436,0.42799872120210714,0.43370863111535,0.019106980841769625,64,60
66,0.05127866270055164,0.2,-6.223140289876137,0.0743733774854324,-6.29751366736157,0.385677008610657,0.45074678920232314,0.06256507243428212,0.4294337661112181,0.43451360666687894,0.021046973110770046,64,60
67,0.048714729565524056,0.1,-6.222900866380369,0.07457310993790447,-6.297473976318273,0.38619453631014633,0.451351631968835,0.06264902651316781,0.4299534645907709,0.46102392444270696,0.05354315465402363,64,60
68,0.04627899308724785,0.025,-6.222700811024535,0.07488521832162745,-6.297586029346163,0.3870018561237851,0.45229515933949155,0.06277999108064332,0.4310496688665191,0.4744100784632132,0.04645171917586053,64,60
69,0.04396504343288546,0.025,-6.222518013640358,0.07534987217637697,-6.297867885816735,0.3882006496037248,0.4536962081444126,0.06297446106260143,0.43256220758536185,0.46936497521315235,0.03998454626742519,64,60
70,0.041766791261241186,0.025,-6.222349503472437,0.07574543642268547,-6.2980949398951225,0.3892182843153324,0.4548855338459636,0.0631395432117104,0.4338536748587421,0.4670550066710537,0.03658786439884526,64,60
71,0.03967845169817912,0.025,-6.222196736643797,0.07610310928487406,-6.298299845928671,0.3901361538870092,0.45595826245851484,0.0632884413180405,0.43501533234929507,0.46447609379059357,0.0331248622809028,64,60
72,0.03769452911327016,0.025,-6.222058026197637,0.0764210529573478,-6.298479079154984,0.39095026015427536,0.45690972126432133,0.06342050679366788,0.43604570817413424,0.46246007424037383,0.03034148817218943,64,60
73,0.03580980265760665,0.025,-6.221932441972073,0.07670655053394695,-6.29863899250602,0.39167984511319176,0.4577623986869827,0.06353886110253892,0.43696750136600343,0.4605219025063687,0.02777367425156567,64,60
74,0.034019312524726314,0.025,-6.221818780925749,0.07696143090470556,-6.298780211830454,0.39233004194098,0.45852229395149646,0.06364433695595745,0.4377884437727265,0.45894283730522967,0.025652696903360184,64,60
75,0.032318346898489995,0.025,-6.221716096468197,0.07719055413349327,-6.29890665060169,0.3929136142550758,0.4592043240984156,0.06373900488608264,0.4385237238265955,0.45739375476396965,0.02367973760647276,64,60
76,0.030702429553565495,0.025,-6.22162334503192,0.0773950568602729,-6.299018401892193,0.39343374756183,0.4598122120791413,0.06382338165028176,0.43917862495151005,0.4562152149364833,0.02212199174535471,64,60
77,0.02916730807588722,0.025,-6.221539722997602,0.07757977651538092,-6.299119499512983,0.3939029741329225,0.46036060455680095,0.0638995002514767,0.43976744354176867,0.4548398822936743,0.020523587560432665,64,60
78,0.027708942672092857,0.025,-6.221464260946499,0.07774319143059895,-6.2992074523770984,0.3943176167269196,0.46084520388146377,0.06396676416233625,0.44028835055204557,0.45425015101688987,0.019668555898455994,64,60
79,0.026323495538488215,0.025,-6.2213963738915785,0.07789458668158857,-6.299290960573167,0.394701372385728,0.4612937051589167,0.06402901755067511,0.4407658920383283,0.4522788394156737,0.01844832770398387,64,60
80,0.0250073207615638,0.025,-6.221334405505277,0.07801896915616433,-6.299353374661441,0.39501637727102995,0.46166185632547024,0.06408011809083193,0.44116522115540474,0.4546545138073411,0.024128398375771326,64,60
81,0.02375695472348561,0.0125,-6.2212746559427385,0.078090922826478,-6.299365578769216,0.3951984889305069,0.4618746930877166,0.06410966050303676,0.44138261320003114,0.4740496852054167,0.03909082103495556,64,60
82,0.02256910698731133,0.0125,-6.221225456948642,0.07826847072153466,-6.299493927670177,0.39564749644483954,0.4623994552355621,0.06418249914011019,0.44196484489916893,0.44569106657209295,0.02734489479156769,64,60
83,0.02144065163794576,0.0125,-6.221172919236996,0.07828458955043488,-6.299457508787431,0.3956882347263686,0.4624470667062665,0.06418910776203426,0.4419943565152561,0.48573336126289757,0.05916232540994547,64,60
84,0.020368619056048472,0.00625,-6.221135253447909,0.07840059640460342,-6.2995358498525125,0.3959813036106716,0.46278958092325484,0.0642366498129351,0.4423815937381026,0.47295091021090496,0.03690889541345909,64,60
85,0.019350188103246048,0.00625,-6.221097258604016,0.07848381866318721,-6.299581077267203,0.3961914150084204,0.46303514142023977,0.06427073438247369,0.44264220060003523,0.4729743544564832,0.03435572272732455,64,60
86,0.018382678698083743,0.00625,-6.221063259749332,0.07856695256168282,-6.2996302123110155,0.3964011921316151,0.46328031124529295,0.06430476472551905,0.4429119600268735,0.46776708834029523,0.02898968026592572,64,60
87,0.017463544763179555,0.00625,-6.221032142894939,0.07863508104316137,-6.2996672239381,0.396573022388466,0.463481131970496,0.06433263927397867,0.4431268722407631,0.46710181652191385,0.028144566161126993,64,60
88,0.016590367525020577,0.00625,-6.221004300520507,0.07870082234170042,-6.299705122862207,0.39673876125657404,0.4636748335938177,0.06435952566869976,0.44333925707494015,0.4628469825015699,0.02477176577451899,64,60
89,0.01576084914876955,0.00625,-6.220978895835113,0.07875416174174972,-6.299733057576863,0.3968731831246594,0.46383193454639027,0.06438133177517162,0.44350583920381736,0.46356060932674126,0.02644681093615521,64,60
90,0.01497280669133107,0.00625,-6.220956103317396,0.07880884396441284,-6.299764947281808,0.3970109418250657,0.46399293530740654,0.06440367918732465,0.44368415795737326,0.4578894118443222,0.027241709893873613,64,60
91,0.014224166356764517,0.003125,-6.220933907730803,0.0788277017386853,-6.299761609469488,0.3970584383656524,0.4640484452618236,0.06441138414363742,0.44373997052989,0.4853991117941587,0.044506523184089715,64,60
92,0.013512958038926291,0.003125,-6.220916332103288,0.07888510033501993,-6.299801432438308,0.39720297162790696,0.46421736355988047,0.06443483053484103,0.4439257004161683,0.46632684053847206,0.02640423273581099,64,60
93,0.012837310136979975,0.003125,-6.2208990234466786,0.07891587547482848,-6.2998148989215075,0.3972804437040124,0.4643079063943708,0.06444739816512479,0.4440226521994207,0.4739354634155602,0.03289440705919123,64,60
94,0.012195444630130977,0.003125,-6.220884190708995,0.07895709596578918,-6.299841286674784,0.3973841868162073,0.46442915260215534,0.06446422752021758,0.4441552186392123,0.4619568822678874,0.02235942053603696,64,60
95,0.011585672398624427,0.003125,-6.220870171491992,0.0789815210744087,-6.299851692566401,0.3974456467855918,0.464500981835545,0.06447419764379379,0.44423182961269325,0.4700609878183297,0.02934414282174423,64,60
96,0.011006388778693204,0.003125,-6.220858135360138,0.07901708024872348,-6.2998752156088615,0.397535105993731,0.4646055342198797,0.06448870984367136,0.4443462918007492,0.45387102596936263,0.017656085366166373,64,60
97,0.010456069339758544,0.003125,-6.220846437666035,0.07902996240753617,-6.299876400073571,0.3975675097578678,0.464643405008951,0.06449396642833963,0.44438490300142147,0.4754865443740756,0.036218841610534735,64,60
98,0.01,0.0015625,-6.220837726044727,0.07905129124290582,-6.299889017287633,0.3976211544747231,0.46470610043372446,0.06450266875054406,0.44445444394628436,0.4711148894499447,0.03028935967519277,64,60
99,0.01,0.0015625,-6.220838230376192,0.0790696457942836,-6.299907876170476,0.39766731269814876,0.4647600462758148,0.06451015660314503,0.44451231720310624,0.4292278879988743,0.01998436246747366,64,60
100,0.01,0.0015625,-6.220838558132559,0.07905890107487797,-6.299897459207437,0.39764029241232074,0.46472846724256056,0.06450577333397865,0.44447732057943723,0.45284412978352834,0.015298559422579629,64,60
101,0.01,0.0015625,-6.220838829313124,0.07906458385245704,-6.2999034131655804,0.39765458340740156,0.464745169353403,0.06450809163951003,0.4444947667829741,0.43950138678165845,0.01345933969382213,64,60
102,0.01,0.0015625,-6.2208390821629145,0.07906099395488128,-6.299900076117796,0.3976455556268202,0.46473461844417113,0.06450662714011446,0.44448260381855004,0.44702873642541113,0.012810341662377996,64,60
103,0.01,0.0015625,-6.220839328875131,0.07906263922601835,-6.29990196810115,0.3976496931371087,0.46473945401755556,0.06450729833291341,0.4444871630958723,0.4427767193461611,0.01258895674641273,64,60
104,0.01,0.0015625,-6.220839573336906,0.07906132989228476,-6.29990090322919,0.3976464004421133,0.4647356057930987,0.0645067641872519,0.4444822831362185,0.44517489537326327,0.012510055743244842,64,60
105,0.01,0.0015625,-6.22083981678792,0.0790616891283252,-6.299901505916245,0.39764730384682656,0.4647366616164036,0.06450691073884834,0.4444827362839867,0.4438191882183262,0.012477286915809209,64,60
106,0.01,0.0015625,-6.220840059623865,0.07906110711754813,-6.299901166741413,0.3976458402084652,0.464734951039218,0.06450667330535335,0.444480181169893,0.4445826495335204,0.012459313321334606,64,60
107,0.01,0.0015625,-6.2208403019714,0.07906105711960774,-6.299901359091008,0.39764571447359454,0.464734804090896,0.06450665290846394,0.444479327839306,0.4441498435699716,0.012446074133775143,64,60
108,0.01,0.0015625,-6.220840543871416,0.07906070746610964,-6.299901251337526,0.39764483516351534,0.4647337764273691,0.06450651026553328,0.4444775167035212,0.44439235150768663,0.012434352907788576,64,60
109,0.01,0.0015625,-6.220840785337466,0.07906052763991993,-6.299901312977386,0.3976443829351043,0.4647332479009086,0.06450643690439777,0.4444762495283627,0.44425364202159906,0.012423122724494218,64,60
110,0.01,0.0015625,-6.220841026374387,0.07906025261237594,-6.299901278986763,0.39764369129253374,0.4647324395673523,0.06450632470515705,0.4444746783171119,0.4443301370086692,0.012412055855265771,64,60
111,0.01,0.0015625,-6.220841266984233,0.07906003199360782,-6.299901298977841,0.3976431364769366,0.464731791145633,0.06450623470218242,0.4444732818982182,0.4442851490230059,0.012401047719168137,64,60
112,0.01,0.0015625,-6.220841507168175,0.07905978132593912,-6.299901288494114,0.39764250609294555,0.4647310544059426,0.06450613244039553,0.44447178988958175,0.4443087420176348,0.012390064940853568,64,60
113,0.01,0.0015625,-6.220841746927096,0.07905954828549057,-6.299901295212587,0.39764192003733856,0.4647303694735322,0.0645060373696221,0.44447035496187204,0.4442936224435589,0.012379096865197314,64,60
114,0.01,0.0015625,-6.2208419862617905,0.07905930595735694,-6.299901292219148,0.3976413106239263,0.4647296572424872,0.06450593850971231,0.44446889090253844,0.44430035890663955,0.012368140086548463,64,60
115,0.01,0.0015625,-6.220842225173024,0.07905906953416042,-6.299901294707185,0.39764071605951123,0.4647289623656989,0.06450584205862794,0.4444674463882521,0.4442947595852993,0.012357193512391819,64,60
116,0.01,0.0015625,-6.22084246366155,0.07905883043829795,-6.299901294099848,0.39764011477288846,0.46472825963256065,0.0645057445170575,0.44446599392826297,0.44429612624995274,0.012346256788286346,64,60
117,0.01,0.0015625,-6.220842701728117,0.07905859351077293,-6.2999012952388895,0.3976395189383795,0.46472756327139364,0.06450564785993669,0.4444645490410679,0.4442935627583833,0.01233532979530028,64,60
118,0.01,0.0015625,-6.22084293937347,0.0790583560176033,-6.299901295391074,0.39763892168046955,0.46472686524667545,0.06450555097190976,0.444463102959237,0.44429322014924527,0.012324412489653559,64,60
119,0.01,0.0015625,-6.220843176598358,0.07905811950099682,-6.299901296099354,0.39763832687757056,0.46472617009116723,0.0645054544821382,0.44446166062884185,0.44429162605856737,0.012313504851550989,64,60
120,0.01,0.0015625,-6.220843413403522,0.07905788308919041,-6.299901296492713,0.39763773233733846,0.46472547524264196,0.06450535803497683,0.4444602192523729,0.44429074069084806,0.012302606868855698,64,60
121,0.01,0.0015625,-6.220843649789708,0.07905764727314697,-6.2999012970628545,0.3976371392944753,0.46472478214411533,0.06450526183072076,0.44445878040489245,0.4442894574734818,0.012291718531879695,64,60
122,0.01,0.0015625,-6.220843885757654,0.07905741177455079,-6.299901297532205,0.39763654704906287,0.4647240899775819,0.0645051657558283,0.4444573431924095,0.4442884010834265,0.012280839831721522,64,60
123,0.01,0.0015625,-6.220844121308101,0.0790571767493587,-6.29990129805746,0.39763595599331486,0.46472339920142797,0.06450506987392489,0.44445590811514246,0.4442872188758237,0.012269970759735849,64,60
124,0.01,0.0015625,-6.2208443564417895,0.07905694210837531,-6.299901298550164,0.397635365902922,0.4647227095534998,0.06450497414862276,0.44445447488604717,0.4442861099223163,0.012259111307364198,64,60
125,0.01,0.0015625,-6.220844591159453,0.0790567079008001,-6.299901299060253,0.39763477690161886,0.464722021178408,0.06450487859999432,0.44445304366263183,0.4442849618399114,0.01224826146608095,64,60
126,0.01,0.0015625,-6.220844825461831,0.07905647409770808,-6.299901299559539,0.3976341889166677,0.4647213339911427,0.06450478321623994,0.44445161435138536,0.44428383806797433,0.012237421227376111,64,60
127,0.01,0.0015625,-6.220845059349657,0.07905624071427908,-6.299901300063937,0.39763360198624836,0.46472064803632535,0.06450468800355322,0.44445018700054806,0.4442827027905431,0.01222659058274977,64,60
128,0.01,0.0015625,-6.220845292823665,0.07905600774079688,-6.2999013005644615,0.3976330160859304,0.46471996328540366,0.064504592957971,0.444448761578324,0.4442815762233904,0.012215769523710377,64,60
129,0.01,0.0015625,-6.220845525884587,0.07905577518160169,-6.299901301066189,0.39763243122663344,0.46471927975113964,0.06450449808126468,0.4444473380981192,0.44428044695116153,0.012204958041774147,64,60
130,0.01,0.0015625,-6.2208457585331525,0.07905554303310051,-6.299901301566253,0.39763184739932617,0.46471859742297816,0.0645044033719692,0.44444591654782245,0.44427932141498466,0.012194156128464872,64,60
131,0.01,0.0015625,-6.220845990770093,0.07905531129618087,-6.299901302066274,0.39763126460624515,0.4647179163035332,0.06450430883044737,0.44444449692973864,0.4442781959755986,0.012183363775313927,64,60
